location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,19.398436188958833
02,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,9.767787363599407
04,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,19.25117604348869
05,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,5.30424623221323
06,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
08,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,4.7497870724326186
09,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
10,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
11,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
12,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,188.0737707496297
13,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,25.052818467728823
15,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,4.479632323398727
16,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
17,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
18,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,6.527764043046537
19,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
20,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
21,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,1.9259151367714966
22,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,29.920432847349943
23,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
24,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,1.6893570017317396
25,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
26,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
27,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
28,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,9.11334768995761
29,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
30,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
31,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.7564228624203411
32,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,1.0299737764899848
33,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
34,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,15.364138375023664
35,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
36,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
37,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,6.4970244187730435
38,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
39,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
40,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
41,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
42,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,28.071360766343116
44,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
45,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,14.618512681204823
46,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.14054904674653976
47,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,17.40818060493033
48,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,150.35591704823958
49,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
50,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
51,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,43.35969915717679
53,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
54,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
55,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
56,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
72,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,71.0565397881501
