location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,9.980467849104063
02,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,2.0280412386040276
04,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.6448393647959547
05,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,3.6633214158922445
06,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
08,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.6252220208559117
09,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
10,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
11,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.5392561752293223
12,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,146.04149386020939
13,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,20.94940028052226
15,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,2.70523932015136
16,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
17,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
18,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
19,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
20,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.2603874464154007
21,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
22,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,12.585786218319274
23,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
24,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
25,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
26,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
27,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
28,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,13.755940692041763
29,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
30,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
31,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.5846435051809363
32,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
33,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
34,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.3164449413743971
35,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
36,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
37,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,14.8739079577322
38,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
39,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
40,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
41,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
42,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,17.645391695390824
44,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
45,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,15.270064404145584
46,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
47,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,13.258681160240142
48,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,85.84686953563615
49,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
50,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
51,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,37.247252427395274
53,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
54,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
55,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,0.0
56,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,1.5406559792958137
72,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,53.78582132404933
US,2023-10-14,-1,2023-10-14,wk inc flu hosp,quantile,0.01,639.4716203883107
01,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,10.011382588191783
02,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,1.8966250196041798
04,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.6448393647959547
05,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,3.66582443912356
06,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
08,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.6252220208559117
09,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
10,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
11,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.5490438249523987
12,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,146.04149386020939
13,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,20.914546191979852
15,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,2.4507582020478056
16,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
17,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
18,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
19,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
20,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.2603874464154007
21,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
22,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,12.585786218319274
23,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
24,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
25,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
26,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
27,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
28,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,13.755940692041763
29,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
30,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
31,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.5846435051809363
32,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
33,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
34,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.2809911282529243
35,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
36,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
37,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,14.876927476090147
38,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
39,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
40,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
41,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
42,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,17.558167716518422
44,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
45,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,15.270064404145584
46,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
47,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,13.251536728270676
48,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,85.84686953563615
49,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
50,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
51,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,37.22849093156577
53,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
54,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
55,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
56,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,1.5460615127616484
72,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,50.63902945188002
US,2023-10-14,0,2023-10-21,wk inc flu hosp,quantile,0.01,639.4716203883107
01,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,10.051264786095402
02,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,1.885751746337416
04,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.6448393647959547
05,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,3.7072842126290277
06,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
08,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.6252220208559117
09,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
10,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
11,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.5490438249523987
12,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,145.93705210027565
13,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,20.914546191979852
15,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,2.2301209393399324
16,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
17,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
18,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
19,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
20,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.2603874464154007
21,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
22,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,12.598234728652779
23,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
24,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
25,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
26,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
27,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
28,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,13.789546706633178
29,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
30,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
31,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.5846435051809363
32,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
33,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
34,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.2809911282529243
35,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
36,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
37,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,14.962533206769455
38,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
39,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
40,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
41,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
42,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,17.558167716518422
44,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
45,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,15.270064404145584
46,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
47,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,13.251536728270676
48,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,85.84686953563615
49,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
50,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
51,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,37.16252514532718
53,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
54,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
55,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
56,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,1.5564080301549377
72,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,46.47495214512041
US,2023-10-14,1,2023-10-28,wk inc flu hosp,quantile,0.01,639.4716203883107
01,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,10.027785346022847
02,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,1.900213626186871
04,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.6448393647959547
05,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,3.724477696585143
06,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
08,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.6252220208559117
09,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
10,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
11,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.5490438249523987
12,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,146.02498038780666
13,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,20.914546191979852
15,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,2.070076481103834
16,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
17,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
18,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
19,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
20,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.29521288041069493
21,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
22,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,12.598234728652779
23,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
24,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
25,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
26,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
27,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
28,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,13.808253869905577
29,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
30,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
31,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.625463308942754
32,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
33,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
34,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.26203119959023957
35,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
36,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
37,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,14.980959090081619
38,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
39,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
40,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
41,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
42,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,17.558167716518422
44,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
45,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,15.268054130587023
46,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
47,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,13.233657261493748
48,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,85.84686953563615
49,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
50,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
51,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,37.20043649991031
53,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
54,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
55,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
56,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,1.5634930995677974
72,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,44.026984188590234
US,2023-10-14,2,2023-11-04,wk inc flu hosp,quantile,0.01,640.7269449515575
01,2023-10-14,3,2023-11-11,wk inc flu hosp,quantile,0.01,10.027785346022847
