location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,34.195919073567154
02,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,0.0
04,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,42.58160377181586
05,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,61.023929400277694
06,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,28.752913980923854
08,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,28.06995662367769
09,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,60.30264692182704
10,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,8.56816813993191
11,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,10.53695183851364
12,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,251.70462692330509
13,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,54.611265523451145
15,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,0.2566285804325259
16,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,24.103959591619052
17,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,108.62736789215423
18,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,121.07363220077714
19,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,40.046836650295155
20,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,25.16952503836309
21,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,66.75864480120312
22,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,17.789247922997603
23,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,11.833914181413277
24,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,77.63144483046587
25,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,91.24900305072363
26,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,193.7056435104234
27,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,64.99089411054165
28,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,30.35823504803751
29,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,106.15604495078169
30,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,5.518482063148913
31,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,26.051389828028324
32,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,12.941052503297763
33,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,8.255121579805657
34,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,116.84631855435548
35,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,28.959245432403254
36,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,225.24154373468775
37,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,45.69165571854574
38,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,6.21393413059453
39,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,149.9563024327888
40,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,60.265454902887384
41,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,27.388859155942807
42,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,231.26753331627748
44,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,5.62318872268326
45,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,41.893495207019065
46,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,13.07059129088174
47,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,79.54524993884671
48,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,186.45629428450673
49,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,1.5296208047717748
50,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,5.810706664039202
51,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,101.5044049541358
53,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,10.019985219149282
54,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,30.650975857570536
55,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,64.37632112122601
56,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,3.021054814372383
72,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,22.814607158977005
US,2024-03-16,-1,2024-03-16,wk inc flu hosp,quantile,0.01,4146.095157608425
01,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,32.47202565979856
02,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,0.0
04,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,41.8594886438805
05,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,60.435211543288425
06,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,27.06430037106453
08,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,26.849002665163983
09,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,55.36693601976371
10,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,7.8336583015935695
11,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,9.702808962353357
12,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,249.06197306416473
13,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,53.07607304116568
15,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,0.005542717359205937
16,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,21.648421364593393
17,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,98.30754312441708
18,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,111.27784199140277
19,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,39.61229305060896
20,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,22.48659403981971
21,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,61.87611008871739
22,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,15.180940644315022
23,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,11.612032743341668
24,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,73.23348163229596
25,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,90.24430085726299
26,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,191.84619145179954
27,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,59.70154493225772
28,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,29.5063688912716
29,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,105.05156323468572
30,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,5.381811232659658
31,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,25.755857863727375
32,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,11.646848179821772
33,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,7.366944052130284
34,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,106.6545053059068
35,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,25.8656840633749
36,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,205.05085000056613
37,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,44.54891436837457
38,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,5.550323088002188
39,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,148.371939962511
40,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,59.514253271479916
41,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,25.11591321263424
42,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,226.06082688510637
44,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,5.157674272638127
45,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,39.72695106359955
46,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,12.089441661237714
47,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,73.92218899279018
48,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,183.89000091706257
49,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,1.4164772058981931
50,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,5.706695468589642
51,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,100.2380695972112
53,2024-03-16,0,2024-03-23,wk inc flu hosp,quantile,0.01,9.609377005822774
