location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,15.428609898464442
02,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,11.30456996378759
04,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,25.01169523364646
05,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,5.622226284441133
06,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,6.233684433881833
08,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,6.827315072404415
09,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.33588923804307647
10,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
11,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
12,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,144.68216282617107
13,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,15.67475266721636
15,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,6.191154704800121
16,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
17,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,1.1102869358357785
18,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,14.680129059397318
19,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
20,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.3698955198705778
21,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,9.24430102682682
22,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,22.613452341029003
23,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,1.1109687065623748
24,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,1.9186095326773585
25,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,8.213013784323927
26,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
27,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
28,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,9.18783099056881
29,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,6.172215062714062
30,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
31,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,1.7327393976167345
32,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,1.4069216863627536
33,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
34,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,18.89734754345614
35,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
36,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,11.387786160816923
37,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,6.202080601475023
38,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
39,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,1.567137310738074
40,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,1.243603372042227
41,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,2.2450175874985105
42,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,26.076164320271253
44,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
45,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,11.79488898280112
46,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.5588004172328391
47,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,21.796057073071882
48,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,150.52259473465128
49,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.055736459443072824
50,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
51,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,33.72717605429842
53,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
54,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.7705623793823904
55,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
56,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
72,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,89.48532170566341
US,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,783.9360871093879
01,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,15.433762586454002
02,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,11.306320590857736
04,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,25.020234469719757
05,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,5.625287774730456
06,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,6.258764043466215
08,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,6.831519949103935
09,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,0.33851054556301957
10,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,0.0
11,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,0.0
12,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,144.71149606138067
13,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,15.681619255700042
15,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,6.191154704800121
16,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,0.0
17,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,1.1184485132722155
18,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,14.687078378176617
19,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,0.0
20,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,0.37187141090962234
21,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,9.2489983137942
22,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,22.618793964755394
23,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,1.0632463189349965
24,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,1.9225179488973307
25,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,8.219053595315911
26,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,0.0
27,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,0.0
28,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,9.191118344763007
29,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,5.938948743331093
30,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,0.0
31,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,1.7327393976167345
32,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,1.316276291187765
33,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,0.0
34,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,18.90576959770778
35,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,0.0
36,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,10.818767248679734
37,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,5.940472263604389
38,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,0.0
39,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,1.5751560935787323
40,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,1.2471199222241698
41,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,2.2485265566893897
42,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,26.08853386506895
44,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,0.0
45,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,11.799414312015612
46,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,0.5954625348390673
47,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,21.80342727262802
48,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,150.55969981666732
49,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,0.05734208214667225
50,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,0.0
51,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,33.736053866141035
53,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,0.0
