location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,136.301197415898
02,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,0.07437736731996676
04,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,292.67857879479953
05,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,102.41767694825832
06,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,514.7794489352754
08,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,103.7550257057024
09,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,66.10783506975571
10,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,13.600337374776966
11,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,15.87109121737931
12,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,686.8661396814128
13,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,227.09247627430045
15,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,15.061426452515475
16,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,50.050088487934154
17,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,201.02815723151028
18,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,189.15025761903712
19,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,41.993471624294465
20,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,42.01048358775069
21,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,123.18712541978464
22,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,115.57013337845025
23,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,21.749816685287023
24,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,123.10440728915259
25,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,221.02126757085438
26,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,197.11409518086373
27,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,74.09283326832562
28,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,112.86185131743788
29,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,149.41131624810112
30,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,34.35728644608255
31,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,25.461304596291882
32,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,55.61934838536992
33,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,15.58910741304385
34,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,226.55817838799226
35,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,69.57370791530968
36,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,450.5274596738471
37,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,236.69593791028078
38,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,15.26140120668696
39,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,214.70015402195017
40,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,84.99174413651919
41,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,57.164012961487025
42,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,320.01373969296856
44,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,15.589507326008883
45,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,160.14746938109255
46,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,19.499801302078023
47,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,187.0551957329857
48,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,904.7988647012138
49,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,20.43754425292054
50,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,5.473289000604897
51,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,201.00265728598737
53,2024-01-13,-1,2024-01-13,wk inc flu hosp,quantile,0.01,104.95030111729179
