location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,60.891618367488164
02,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,3.1526613835612003
04,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,205.5243733500202
05,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,22.94080438551094
06,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,471.4718851978768
08,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,73.6118148642115
09,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,34.33009202464052
10,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,1.109669242273134
11,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,2.590741206233876
12,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,497.4884439990868
13,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,119.05842524993074
15,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,12.389123065127736
16,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,15.165931497122267
17,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,124.54991020288433
18,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,112.96053409411354
19,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,9.19266397944367
20,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,13.26705244897972
21,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,22.89322390438132
22,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,98.04587557482563
23,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,5.644894247576651
24,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,36.73432099234665
25,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,20.248852960039656
26,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,94.99205712805738
27,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,25.56673952380179
28,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,48.49228541581155
29,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,80.935391167377
30,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,8.423519668928108
31,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,4.538347996756709
32,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,41.00656463648613
33,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,2.6811806254396644
34,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,82.45483536397906
35,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,34.35364016344994
36,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,299.3165966566185
37,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,162.03886370012034
38,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,2.7072278163646937
39,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,79.00964274137351
40,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,35.64525620540345
41,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,11.801193944179886
42,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,179.50907128032762
44,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,1.6184725697367537
45,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,92.32955405937223
46,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,0.9846660664875954
47,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,95.5113484587382
48,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,568.2225751704909
49,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,7.565780160600946
50,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,1.5141340102198522
51,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,111.55029935300799
53,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,50.65606543662806
54,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,9.214851378364264
55,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,43.70956007272509
56,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,17.8255214339371
72,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,34.671779119927635
US,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,5609.27493148942
01,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,57.49298862929354
02,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,2.7139474551031784
04,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,183.60908859705637
05,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,22.556498115035556
06,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,423.3354686315995
08,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,61.903751334825344
09,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,32.037919010297315
10,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,1.0443155729183964
11,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,2.3945631081074836
12,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,447.94808878599025
13,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,107.53291299235143
15,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,11.432115118882251
16,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,14.624605632106544
17,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,117.84856755179142
18,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,105.57302802145455
19,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,7.812477615008129
20,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,12.029924553930071
21,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,21.74061839269858
22,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,89.237728035852
23,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,5.411009094749832
24,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,35.23949571427996
25,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,17.462667236112658
26,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,89.52313949733008
27,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,24.534349256199995
28,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,46.97827569619566
29,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,79.14267031993415
30,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,7.956660768446301
31,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,4.473327229606061
32,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,38.35338605470415
33,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,2.543675584310221
34,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,79.31931633042723
35,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,33.32708237411637
