reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.01,34.24056276684499
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.025,42.6430749870937
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.05,51.02773918442948
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.1,57.974258040145074
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.15,62.72316263913448
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.2,66.4206434273361
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.25,70.14629420425304
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.3,74.59815140699513
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.35,78.59786911604333
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.4,82.65419153333175
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.45,86.50371479504318
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.5,90.46334077935838
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.55,93.73136361303645
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.6,96.59595473966581
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.65,100.2220853867044
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.7,104.1350617869114
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.75,108.82217718069424
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.8,114.21182944303223
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.85,123.9454440646391
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.9,134.25577512150335
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.95,146.07454237842455
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.975,153.62408166109597
2023-12-02,01,0,wk inc flu hosp,2023-12-02,quantile,0.99,173.005213643339
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.01,26.827853187776544
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.025,36.6036735264822
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.05,48.15480803369701
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.1,57.844672131333056
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.15,66.02164639202068
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.2,72.67913367883008
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.25,80.16918544687096
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.3,87.12674530431916
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.35,93.74972719316627
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.4,101.01001229516179
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.45,109.23522673896156
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.5,114.2831047228666
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.55,119.66053285811262
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.6,125.56459435820076
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.65,133.26948467647435
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.7,138.41946634007545
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.75,145.2808412690718
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.8,155.16265981702588
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.85,166.98778513426998
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.9,189.14500653172234
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.95,211.62538409072386
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.975,226.8680115897485
2023-12-02,01,1,wk inc flu hosp,2023-12-09,quantile,0.99,246.8232470670106
2023-12-02,01,2,wk inc flu hosp,2023-12-16,quantile,0.01,21.277127465234752
