reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.01,14.040456566629718
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.025,17.069873194338875
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.05,19.885754453528854
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.1,23.57603750156339
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.15,26.220370074585517
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.2,29.010123812675538
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.25,31.22994195732946
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.3,32.985328077537034
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.35,35.12588274270839
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.4,36.82365065832451
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.45,39.65512836289775
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.5,40.88788211705945
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.55,42.91088340110871
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.6,44.632859777985296
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.65,46.191427223616884
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.7,48.83655301202067
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.75,52.49086487773618
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.8,56.866891843061254
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.85,62.931661192655575
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.9,68.17251273363544
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.95,76.37967406033586
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.975,86.52696001914657
2023-11-04,01,0,wk inc flu hosp,2023-11-04,quantile,0.99,102.51680828340426
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.01,10.304971946050765
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.025,13.157763527022306
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.05,17.5091469415088
2023-11-04,01,1,wk inc flu hosp,2023-11-11,quantile,0.1,22.39512070795906
