reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.01,30.493731472769248
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.025,35.85620189363213
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.05,41.75663628440252
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.1,49.186961472411696
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.15,53.574665156134074
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.2,56.88869263178091
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.25,60.04991062132551
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.3,63.81933883145745
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.35,65.5767990403478
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.4,68.11388004870815
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.45,71.1275879176449
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.5,74.33288755401978
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.55,78.69791769316808
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.6,80.61898851294298
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.65,83.89698649696182
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.7,88.44805427118439
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.75,90.15348495142189
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.8,96.33457633292458
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.85,104.95322993297995
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.9,113.84410171792523
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.95,128.918275180347
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.975,141.48786129465677
2023-11-18,01,0,wk inc flu hosp,2023-11-18,quantile,0.99,158.0889891316208
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.01,24.659997860365255
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.025,31.032417648412448
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.05,39.769343648588226
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.1,48.88259653540984
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.15,56.40177130706627
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.2,61.73114393148322
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.25,68.90108539323234
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.3,75.07109951445196
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.35,78.69417661539077
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.4,83.351669530445193
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.45,89.34060970152188
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.5,96.15955765896652
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.55,102.888942641473
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.6,107.57631461132797
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.65,114.1814208042552
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.7,122.57537188602268
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.75,128.14100014052423
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.8,136.77312989596126
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.85,143.02211714484827
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.9,158.0935789964072
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.95,179.47667989839334
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.975,205.62517817182908
2023-11-18,01,1,wk inc flu hosp,2023-11-25,quantile,0.99,227.09421972350435
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.01,20.03134954176566
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.025,28.4306463196612
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.05,36.521873755790494
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.1,48.922607945120156
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.15,61.679955759790836
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.2,72.12560441973437
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.25,80.25354378275637
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.3,89.86931018792582
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.35,96.277319722032
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.4,103.2463859581602
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.45,111.27849367403061
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.5,116.22026785040703
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.55,128.88328133829893
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.6,136.7665941059225
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.65,150.71011036505104
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.7,165.19535581872282
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.75,180.37520105695813
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.8,201.41473896037866
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.85,209.60295334004124
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.9,230.0668492784
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.95,268.0607800934502
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.975,294.1604848316954
2023-11-18,01,2,wk inc flu hosp,2023-12-02,quantile,0.99,330.5421742647949
2023-11-18,01,3,wk inc flu hosp,2023-12-09,quantile,0.01,17.181662488339192
2023-11-18,01,3,wk inc flu hosp,2023-12-09,quantile,0.025,25.367787947765603
2023-11-18,01,3,wk inc flu hosp,2023-12-09,quantile,0.05,33.838210252554504
2023-11-18,01,3,wk inc flu hosp,2023-12-09,quantile,0.1,48.33880669748601
2023-11-18,01,3,wk inc flu hosp,2023-12-09,quantile,0.15,66.5692689418176
2023-11-18,01,3,wk inc flu hosp,2023-12-09,quantile,0.2,81.3428471038261
2023-11-18,01,3,wk inc flu hosp,2023-12-09,quantile,0.25,92.61292084618154
2023-11-18,01,3,wk inc flu hosp,2023-12-09,quantile,0.3,104.01075504013826
2023-11-18,01,3,wk inc flu hosp,2023-12-09,quantile,0.35,114.12161661851127
2023-11-18,01,3,wk inc flu hosp,2023-12-09,quantile,0.4,122.25614351753707
2023-11-18,01,3,wk inc flu hosp,2023-12-09,quantile,0.45,132.5684622942983
