location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.01,25.499341059985138
01,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.01,25.499341059985138
01,2023-12-16,1,2023-12-30,wk inc flu hosp,quantile,0.01,25.295920465523327
01,2023-12-16,2,2024-01-06,wk inc flu hosp,quantile,0.01,23.27223087171793
01,2023-12-16,3,2024-01-13,wk inc flu hosp,quantile,0.01,22.44303973679049
01,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.025,63.895322468149004
01,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.025,62.6679413889412
01,2023-12-16,1,2023-12-30,wk inc flu hosp,quantile,0.025,61.02183655486094
01,2023-12-16,2,2024-01-06,wk inc flu hosp,quantile,0.025,59.42204875527422
01,2023-12-16,3,2024-01-13,wk inc flu hosp,quantile,0.025,56.30211976888731
01,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.05,93.2909456412781
01,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.05,91.96982314985458
01,2023-12-16,1,2023-12-30,wk inc flu hosp,quantile,0.05,91.50144988016251
01,2023-12-16,2,2024-01-06,wk inc flu hosp,quantile,0.05,89.72326922668712
01,2023-12-16,3,2024-01-13,wk inc flu hosp,quantile,0.05,83.08751358262829
01,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.1,106.68340984081293
01,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.1,109.29526756475121
01,2023-12-16,1,2023-12-30,wk inc flu hosp,quantile,0.1,110.86196280581616
01,2023-12-16,2,2024-01-06,wk inc flu hosp,quantile,0.1,110.55231278834006
01,2023-12-16,3,2024-01-13,wk inc flu hosp,quantile,0.1,107.48512574942272
01,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.15,112.47091274529512
01,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.15,118.81902618376952
01,2023-12-16,1,2023-12-30,wk inc flu hosp,quantile,0.15,123.4516462199059
01,2023-12-16,2,2024-01-06,wk inc flu hosp,quantile,0.15,123.02673316863977
01,2023-12-16,3,2024-01-13,wk inc flu hosp,quantile,0.15,122.68513518617287
01,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.2,113.08781773801567
01,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.2,123.31459087147519
01,2023-12-16,1,2023-12-30,wk inc flu hosp,quantile,0.2,134.35543362576055
01,2023-12-16,2,2024-01-06,wk inc flu hosp,quantile,0.2,140.3531658108664
01,2023-12-16,3,2024-01-13,wk inc flu hosp,quantile,0.2,138.23680002844418
01,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.25,118.21797241199698
01,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.25,131.1398674742544
01,2023-12-16,1,2023-12-30,wk inc flu hosp,quantile,0.25,142.4781091027535
01,2023-12-16,2,2024-01-06,wk inc flu hosp,quantile,0.25,153.3422411980909
01,2023-12-16,3,2024-01-13,wk inc flu hosp,quantile,0.25,158.71373965996645
01,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.3,126.05439412739035
01,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.3,137.36564844636786
01,2023-12-16,1,2023-12-30,wk inc flu hosp,quantile,0.3,153.42908533103792
01,2023-12-16,2,2024-01-06,wk inc flu hosp,quantile,0.3,164.37938990155067
01,2023-12-16,3,2024-01-13,wk inc flu hosp,quantile,0.3,173.14316059095162
01,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.35,127.19451753170554
01,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.35,138.7445331438498
01,2023-12-16,1,2023-12-30,wk inc flu hosp,quantile,0.35,161.134972017656
01,2023-12-16,2,2024-01-06,wk inc flu hosp,quantile,0.35,174.8199110176798
01,2023-12-16,3,2024-01-13,wk inc flu hosp,quantile,0.35,180.42106896006163
01,2023-12-16,-1,2023-12-16,wk inc flu hosp,quantile,0.4,128.21022767664758
01,2023-12-16,0,2023-12-23,wk inc flu hosp,quantile,0.4,146.06146702566332
01,2023-12-16,1,2023-12-30,wk inc flu hosp,quantile,0.4,175.81350979706227
01,2023-12-16,2,2024-01-06,wk inc flu hosp,quantile,0.4,198.5214586783582
