location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
01,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.01,0.0
01,2023-11-04,1,2023-11-18,wk inc flu hosp,quantile,0.01,0.0
01,2023-11-04,2,2023-11-25,wk inc flu hosp,quantile,0.01,0.0
01,2023-11-04,3,2023-12-02,wk inc flu hosp,quantile,0.01,0.0
01,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.025,15.902003376287077
01,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.025,14.785364231381479
01,2023-11-04,1,2023-11-18,wk inc flu hosp,quantile,0.025,14.580411758322635
01,2023-11-04,2,2023-11-25,wk inc flu hosp,quantile,0.025,14.894843749827968
01,2023-11-04,3,2023-12-02,wk inc flu hosp,quantile,0.025,14.572549280126898
01,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.05,27.491550190593525
01,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.05,28.007502581167067
01,2023-11-04,1,2023-11-18,wk inc flu hosp,quantile,0.05,28.365164209274408
01,2023-11-04,2,2023-11-25,wk inc flu hosp,quantile,0.05,28.104968987102634
01,2023-11-04,3,2023-12-02,wk inc flu hosp,quantile,0.05,26.90587791904613
01,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.1,32.89931491638252
01,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.1,35.78362041194777
01,2023-11-04,1,2023-11-18,wk inc flu hosp,quantile,0.1,37.99171671279049
01,2023-11-04,2,2023-11-25,wk inc flu hosp,quantile,0.1,38.977087717376484
01,2023-11-04,3,2023-12-02,wk inc flu hosp,quantile,0.1,38.8726234911511
01,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.15,35.75658853196073
01,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.15,39.25141742313782
01,2023-11-04,1,2023-11-18,wk inc flu hosp,quantile,0.15,42.62896712572274
01,2023-11-04,2,2023-11-25,wk inc flu hosp,quantile,0.15,44.496494331441006
01,2023-11-04,3,2023-12-02,wk inc flu hosp,quantile,0.15,45.19609156039155
01,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.2,35.913401817195926
01,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.2,40.26611823269564
01,2023-11-04,1,2023-11-18,wk inc flu hosp,quantile,0.2,45.55577231303225
01,2023-11-04,2,2023-11-25,wk inc flu hosp,quantile,0.2,48.60247021017277
01,2023-11-04,3,2023-12-02,wk inc flu hosp,quantile,0.2,50.33825568063892
01,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.25,37.47880050317123
01,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.25,42.63589773294822
01,2023-11-04,1,2023-11-18,wk inc flu hosp,quantile,0.25,49.67922404071264
01,2023-11-04,2,2023-11-25,wk inc flu hosp,quantile,0.25,53.96224806951142
01,2023-11-04,3,2023-12-02,wk inc flu hosp,quantile,0.25,56.388432651599636
01,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.3,38.34146317128061
01,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.3,43.184233363006285
01,2023-11-04,1,2023-11-18,wk inc flu hosp,quantile,0.3,53.262411980165474
01,2023-11-04,2,2023-11-25,wk inc flu hosp,quantile,0.3,59.816938339930104
01,2023-11-04,3,2023-12-02,wk inc flu hosp,quantile,0.3,63.00065092617115
01,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.35,38.69469921560848
01,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.35,44.26277556057016
01,2023-11-04,1,2023-11-18,wk inc flu hosp,quantile,0.35,54.70540181821402
01,2023-11-04,2,2023-11-25,wk inc flu hosp,quantile,0.35,61.14360513777342
01,2023-11-04,3,2023-12-02,wk inc flu hosp,quantile,0.35,66.24412329876185
01,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.4,39.24948339645997
01,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.4,45.18309808418276
01,2023-11-04,1,2023-11-18,wk inc flu hosp,quantile,0.4,57.917646922524476
01,2023-11-04,2,2023-11-25,wk inc flu hosp,quantile,0.4,66.33386580489335
01,2023-11-04,3,2023-12-02,wk inc flu hosp,quantile,0.4,72.94991383771597
01,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.45,40.49387065700233
01,2023-11-04,0,2023-11-11,wk inc flu hosp,quantile,0.45,47.775749852660866
01,2023-11-04,1,2023-11-18,wk inc flu hosp,quantile,0.45,62.349811270523844
01,2023-11-04,2,2023-11-25,wk inc flu hosp,quantile,0.45,72.2417927015832
